movieId,full title,genres,title,year,gross ($),# oscar nominations,golden globe,average rating,# ratings,imdb rating,rotten tomatoes rating,imdb link,tmdb link,corrected imdb link,condensed name
931,Spellbound (1945),Mystery|Romance|Thriller,Spellbound,1945,,6,0,4.083333333,12,,,38109,4174,TT0038109,theSpellbound
932,"Affair to Remember, An (1957)",Drama|Romance,"Affair to Remember, An",1957,,0,0,4.071428571,14,,,50105,8356,TT0050105,"theAffairtoRemember,An"
933,To Catch a Thief (1955),Crime|Mystery|Romance|Thriller,To Catch a Thief,1955,,3,0,4.134615385,26,,,48728,381,TT0048728,theToCatchaThief
934,Father of the Bride (1950),Comedy,Father of the Bride,1950,,2,0,3.1875,24,,,42451,20758,TT0042451,theFatheroftheBride
935,"Band Wagon, The (1953)",Comedy|Musical,"Band Wagon, The",1953,,0,0,4,5,,,45537,29376,TT0045537,"theBandWagon,The"
936,Ninotchka (1939),Comedy|Romance,Ninotchka,1939,,3,0,4.125,8,,,31725,1859,TT0031725,theNinotchka
937,Love in the Afternoon (1957),Comedy|Romance,Love in the Afternoon,1957,,0,1,3.625,4,,,50658,18299,TT0050658,theLoveintheAfternoon
938,Gigi (1958),Musical,Gigi,1958,,9,1,3.833333333,9,,,51658,17281,TT0051658,theGigi
939,"Reluctant Debutante, The (1958)",Comedy|Drama,"Reluctant Debutante, The",1958,,0,0,4,1,,,52126,64382,TT0052126,"theReluctantDebutante,The"
940,"Adventures of Robin Hood, The (1938)",Action|Adventure|Romance,"Adventures of Robin Hood, The",1938,,0,0,4,24,,,29843,10907,TT0029843,"theAdventuresofRobinHood,The"
941,"Mark of Zorro, The (1940)",Adventure,"Mark of Zorro, The",1940,,0,0,3.333333333,3,,,32762,32093,TT0032762,"theMarkofZorro,The"
942,Laura (1944),Crime|Film-Noir|Mystery,Laura,1944,,4,0,4.041666667,12,,,37008,1939,TT0037008,theLaura
943,"Ghost and Mrs. Muir, The (1947)",Drama|Fantasy|Romance,"Ghost and Mrs. Muir, The",1947,,0,0,3.875,12,,,39420,22292,TT0039420,"theGhostandMrs.Muir,The"
944,Lost Horizon (1937),Drama,Lost Horizon,1937,,6,0,3.785714286,7,,,29162,3598,TT0029162,theLostHorizon
945,Top Hat (1935),Comedy|Musical|Romance,Top Hat,1935,,3,0,4.307692308,13,,,27125,3080,TT0027125,theTopHat
946,To Be or Not to Be (1942),Comedy|Drama|War,To Be or Not to Be,1942,,1,0,4.166666667,12,,,35446,198,TT0035446,theToBeorNottoBe
947,My Man Godfrey (1936),Comedy|Romance,My Man Godfrey,1936,,2,0,3.833333333,6,,,28010,13562,TT0028010,theMyManGodfrey
948,Giant (1956),Drama|Romance|Western,Giant,1956,,7,0,4.1,15,,,49261,1712,TT0049261,theGiant
949,East of Eden (1955),Drama,East of Eden,1955,,2,2,4.071428571,14,,,48028,220,TT0048028,theEastofEden
950,"Thin Man, The (1934)",Comedy|Crime,"Thin Man, The",1934,,0,0,3.973684211,19,,,25878,3529,TT0025878,"theThinMan,The"
951,His Girl Friday (1940),Comedy|Romance,His Girl Friday,1940,,0,0,3.882352941,17,,,32599,3085,TT0032599,theHisGirlFriday
952,Around the World in 80 Days (1956),Adventure|Comedy,Around the World in 80 Days,1956,,8,1,3.533333333,15,,,48960,2897,TT0048960,theAroundtheWorldin80Days
953,It's a Wonderful Life (1946),Drama|Fantasy|Romance,It's a Wonderful Life,1946,,4,0,3.964912281,57,,,38650,1585,TT0038650,theIt'saWonderfulLife
954,Mr. Smith Goes to Washington (1939),Drama,Mr. Smith Goes to Washington,1939,,8,0,3.892857143,28,,,31679,3083,TT0031679,theMr.SmithGoestoWashington
955,Bringing Up Baby (1938),Comedy|Romance,Bringing Up Baby,1938,,0,0,4.029411765,17,,,29947,900,TT0029947,theBringingUpBaby
956,Penny Serenade (1941),Drama|Romance,Penny Serenade,1941,,0,0,3.5,2,,,34012,43795,TT0034012,thePennySerenade
957,"Scarlet Letter, The (1926)",Drama,"Scarlet Letter, The",1926,,0,0,3.25,2,,,17350,85638,TT0017350,"theScarletLetter,The"
958,Lady of Burlesque (1943),Comedy|Mystery,Lady of Burlesque,1943,,1,0,2,1,,,36094,50001,TT0036094,theLadyofBurlesque
959,Of Human Bondage (1934),Drama,Of Human Bondage,1934,,0,0,4,2,,,25586,43905,TT0025586,theOfHumanBondage
960,Angel on My Shoulder (1946),Crime|Drama,Angel on My Shoulder,1946,,0,0,2.5,1,,,38300,22688,TT0038300,theAngelonMyShoulder
961,Little Lord Fauntleroy (1936),Drama,Little Lord Fauntleroy,1936,,0,0,4,2,,,27893,23114,TT0027893,theLittleLordFauntleroy
963,"Inspector General, The (1949)",Musical,"Inspector General, The",1949,,0,0,4,1,,,41509,40206,TT0041509,"theInspectorGeneral,The"
964,Angel and the Badman (1947),Romance|Western,Angel and the Badman,1947,,0,0,3.5,2,,,39152,22356,TT0039152,theAngelandtheBadman
965,"39 Steps, The (1935)",Drama|Mystery|Thriller,"39 Steps, The",1935,,0,0,4.108695652,23,,,26029,260,TT0026029,"the39Steps,The"
966,"Walk in the Sun, A (1945)",War,"Walk in the Sun, A",1945,,0,0,4,1,,,38235,43488,TT0038235,"theWalkintheSun,A"
967,"Outlaw, The (1943)",Western,"Outlaw, The",1943,,0,0,2,2,,,36241,22613,TT0036241,"theOutlaw,The"
968,Night of the Living Dead (1968),Horror|Sci-Fi|Thriller,Night of the Living Dead,1968,,0,0,3.918918919,37,,,63350,10331,TT0063350,theNightoftheLivingDead
969,"African Queen, The (1951)",Adventure|Comedy|Romance|War,"African Queen, The",1951,,0,0,3.964912281,57,,,43265,488,TT0043265,"theAfricanQueen,The"
970,Beat the Devil (1953),Adventure|Comedy|Crime|Drama|Romance,Beat the Devil,1953,,0,0,3.75,2,,,46414,22733,TT0046414,theBeattheDevil
971,Cat on a Hot Tin Roof (1958),Drama,Cat on a Hot Tin Roof,1958,,4,1,4.027777778,18,,,51459,261,TT0051459,theCatonaHotTinRoof
972,"Last Time I Saw Paris, The (1954)",Drama,"Last Time I Saw Paris, The",1954,,0,0,3,3,,,47162,57575,TT0047162,"theLastTimeISawParis,The"
973,Meet John Doe (1941),Comedy|Drama,Meet John Doe,1941,,1,0,3.7,5,,,33891,32574,TT0033891,theMeetJohnDoe
974,Algiers (1938),Drama|Romance,Algiers,1938,,2,0,3,1,,,29855,22657,TT0029855,theAlgiers
976,"Farewell to Arms, A (1932)",Romance|War,"Farewell to Arms, A",1932,,0,0,3.2,5,,,22879,22649,TT0022879,"theFarewelltoArms,A"
979,Nothing Personal (1995),Drama|War,Nothing Personal,1995,,0,0,3,1,,,114007,125587,TT0114007,theNothingPersonal
980,"Yes, Madam (a.k.a. Police Assassins) (a.k.a. In the Line of Duty 2) (Huang gu shi jie) (1985)",Action,"Yes, Madam (a.k.a. Police Assassins) (a.k.a. In the Line of Duty 2) (Huang gu shi jie)",1985,,0,0,3,1,,,93229,39448,TT0093229,"theYes,Madam(a.k.a.PoliceAssassins)(a.k.a.IntheLineofDuty2)(Huanggushijie)"
981,Dangerous Ground (1997),Drama,Dangerous Ground,1997,,0,0,2,1,,,118927,52855,TT0118927,theDangerousGround
982,Picnic (1955),Drama,Picnic,1955,,5,0,3.833333333,3,,,48491,39940,TT0048491,thePicnic
986,Fly Away Home (1996),Adventure|Children,Fly Away Home,1996,,1,0,3.558823529,17,,,116329,11076,TT0116329,theFlyAwayHome
987,Bliss (1997),Drama|Romance,Bliss,1997,,0,0,2.666666667,3,,,118742,63945,TT0118742,theBliss
988,Grace of My Heart (1996),Comedy|Drama,Grace of My Heart,1996,,0,0,3,1,,,116442,58985,TT0116442,theGraceofMyHeart
990,Maximum Risk (1996),Action|Adventure|Thriller,Maximum Risk,1996,,0,0,3.111111111,9,,,117011,10861,TT0117011,theMaximumRisk
991,Michael Collins (1996),Drama,Michael Collins,1996,,2,0,3.842105263,19,,,117039,1770,TT0117039,theMichaelCollins
993,Infinity (1996),Drama,Infinity,1996,,0,0,3.5,2,,,116635,2033,TT0116635,theInfinity
994,Big Night (1996),Comedy|Drama,Big Night,1996,,0,0,3.96,25,,,115678,18203,TT0115678,theBigNight
996,Last Man Standing (1996),Action|Crime|Drama|Thriller,Last Man Standing,1996,,0,0,3.241935484,31,,,116830,9333,TT0116830,theLastManStanding
997,Caught (1996),Drama|Thriller,Caught,1996,,0,0,4,2,,,115847,47260,TT0115847,theCaught
998,Set It Off (1996),Action|Crime,Set It Off,1996,,0,0,3.444444444,9,,,117603,9400,TT0117603,theSetItOff
999,2 Days in the Valley (1996),Crime|Film-Noir,2 Days in the Valley,1996,,0,0,3.54,25,,,115438,9401,TT0115438,the2DaysintheValley
1000,Curdled (1996),Crime,Curdled,1996,,0,0,4.333333333,3,,,115994,12241,TT0115994,theCurdled
1003,Extreme Measures (1996),Drama|Thriller,Extreme Measures,1996,,0,0,3.136363636,11,,,116259,11306,TT0116259,theExtremeMeasures
1004,"Glimmer Man, The (1996)",Action|Thriller,"Glimmer Man, The",1996,,0,0,2.8125,8,,,116421,9625,TT0116421,"theGlimmerMan,The"
1005,D3: The Mighty Ducks (1996),Children|Comedy,D3: The Mighty Ducks,1996,,0,0,2.9375,8,,,116000,10680,TT0116000,theD3:TheMightyDucks
1006,"Chamber, The (1996)",Drama,"Chamber, The",1996,,0,0,3.416666667,6,,,115862,6346,TT0115862,"theChamber,The"
1007,"Apple Dumpling Gang, The (1975)",Children|Comedy|Western,"Apple Dumpling Gang, The",1975,,0,0,2.888888889,9,,,72653,18660,TT0072653,"theAppleDumplingGang,The"
1008,"Davy Crockett, King of the Wild Frontier (1955)",Adventure|Western,"Davy Crockett, King of the Wild Frontier",1955,,0,0,3.125,4,,,47977,35115,TT0047977,"theDavyCrockett,KingoftheWildFrontier"
1009,Escape to Witch Mountain (1975),Adventure|Children|Fantasy,Escape to Witch Mountain,1975,,0,0,3.409090909,11,,,72951,14821,TT0072951,theEscapetoWitchMountain
1010,"Love Bug, The (1969)",Children|Comedy,"Love Bug, The",1969,,0,0,2.833333333,9,,,64603,14136,TT0064603,"theLoveBug,The"
1011,Herbie Rides Again (1974),Adventure|Children|Comedy,Herbie Rides Again,1974,,0,0,2.5,6,,,71607,10869,TT0071607,theHerbieRidesAgain
1012,Old Yeller (1957),Children|Drama,Old Yeller,1957,,0,0,3.166666667,12,,,50798,22660,TT0050798,theOldYeller
1013,"Parent Trap, The (1961)",Children|Comedy|Romance,"Parent Trap, The",1961,,0,1,3.535714286,14,,,55277,19186,TT0055277,"theParentTrap,The"
1014,Pollyanna (1960),Children|Comedy|Drama,Pollyanna,1960,,0,0,4.166666667,6,,,54195,31102,TT0054195,thePollyanna
1015,Homeward Bound: The Incredible Journey (1993),Adventure|Children|Drama,Homeward Bound: The Incredible Journey,1993,,0,0,3.6,15,,,107131,6878,TT0107131,theHomewardBound:TheIncredibleJourney
1016,"Shaggy Dog, The (1959)",Children|Comedy,"Shaggy Dog, The",1959,,0,0,3.071428571,7,,,53271,15944,TT0053271,"theShaggyDog,The"
1017,Swiss Family Robinson (1960),Adventure|Children,Swiss Family Robinson,1960,,1,0,3.333333333,15,,,54357,18444,TT0054357,theSwissFamilyRobinson
1018,That Darn Cat! (1965),Children|Comedy|Mystery,That Darn Cat!,1965,,0,0,3.375,4,,,59793,20723,TT0059793,theThatDarnCat!
1019,"20,000 Leagues Under the Sea (1954)",Adventure|Drama|Sci-Fi,"20,000 Leagues Under the Sea",1954,,3,0,3.645833333,24,,,46672,173,TT0046672,"the20,000LeaguesUndertheSea"
1020,Cool Runnings (1993),Comedy,Cool Runnings,1993,,0,0,3.5,33,,,106611,864,TT0106611,theCoolRunnings
1021,Angels in the Outfield (1994),Children|Comedy,Angels in the Outfield,1994,,0,0,3.076923077,13,,,109127,24795,TT0109127,theAngelsintheOutfield
1022,Cinderella (1950),Animation|Children|Fantasy|Musical|Romance,Cinderella,1950,,3,0,3.538461538,39,,,42332,11224,TT0042332,theCinderella
1023,Winnie the Pooh and the Blustery Day (1968),Animation|Children|Musical,Winnie the Pooh and the Blustery Day,1968,,1,0,3.875,12,,,63819,81310,TT0063819,theWinniethePoohandtheBlusteryDay
1024,"Three Caballeros, The (1945)",Animation|Children|Musical,"Three Caballeros, The",1945,,0,0,3.75,6,,,38166,15947,TT0038166,"theThreeCaballeros,The"
1025,"Sword in the Stone, The (1963)",Animation|Children|Fantasy|Musical,"Sword in the Stone, The",1963,,0,0,3.447368421,19,,,57546,9078,TT0057546,"theSwordintheStone,The"
1027,Robin Hood: Prince of Thieves (1991),Adventure|Drama,Robin Hood: Prince of Thieves,1991,,1,0,3.192307692,39,,,102798,8367,TT0102798,theRobinHood:PrinceofThieves
1028,Mary Poppins (1964),Children|Comedy|Fantasy|Musical,Mary Poppins,1964,,12,1,3.962962963,54,,,58331,433,TT0058331,theMaryPoppins
1029,Dumbo (1941),Animation|Children|Drama|Musical,Dumbo,1941,,2,0,3.425,40,,,33563,11360,TT0033563,theDumbo
1030,Pete's Dragon (1977),Adventure|Animation|Children|Musical,Pete's Dragon,1977,,2,0,3.033333333,15,,,76538,11114,TT0076538,thePete'sDragon
1031,Bedknobs and Broomsticks (1971),Adventure|Children|Musical,Bedknobs and Broomsticks,1971,,5,0,3.388888889,18,,,66817,12335,TT0066817,theBedknobsandBroomsticks
1032,Alice in Wonderland (1951),Adventure|Animation|Children|Fantasy|Musical,Alice in Wonderland,1951,,4,1,3.923076923,39,,,43274,12092,TT0043274,theAliceinWonderland
1033,"Fox and the Hound, The (1981)",Animation|Children|Drama,"Fox and the Hound, The",1981,,0,0,3.409090909,22,,,82406,10948,TT0082406,"theFoxandtheHound,The"
1034,Freeway (1996),Comedy|Crime|Drama|Thriller,Freeway,1996,,0,0,3.285714286,7,,,116361,11229,TT0116361,theFreeway
1035,"Sound of Music, The (1965)",Musical|Romance,"Sound of Music, The",1965,,0,1,3.965517241,58,,,59742,15121,TT0059742,"theSoundofMusic,The"
1036,Die Hard (1988),Action|Crime|Thriller,Die Hard,1988,,4,0,3.918181818,165,,,95016,562,TT0095016,theDieHard
1037,"Lawnmower Man, The (1992)",Action|Horror|Sci-Fi|Thriller,"Lawnmower Man, The",1992,,0,0,2.891891892,37,,,104692,10163,TT0104692,"theLawnmowerMan,The"
1038,Unhook the Stars (1996),Drama,Unhook the Stars,1996,,0,0,4,1,,,118044,48862,TT0118044,theUnhooktheStars
1040,"Secret Agent, The (1996)",Drama,"Secret Agent, The",1996,,0,0,3.5,3,,,117582,47199,TT0117582,"theSecretAgent,The"
1041,Secrets & Lies (1996),Drama,Secrets & Lies,1996,,3,1,4.089285714,28,,,117589,11159,TT0117589,theSecrets&Lies
1042,That Thing You Do! (1996),Comedy|Drama,That Thing You Do!,1996,,1,0,3.472972973,37,,,117887,9591,TT0117887,theThatThingYouDo!
1043,To Gillian on Her 37th Birthday (1996),Drama|Romance,To Gillian on Her 37th Birthday,1996,,0,0,3.5,4,,,117924,30500,TT0117924,theToGillianonHer37thBirthday
1044,Surviving Picasso (1996),Drama,Surviving Picasso,1996,,0,0,3,4,,,117791,41843,TT0117791,theSurvivingPicasso
1046,Beautiful Thing (1996),Drama|Romance,Beautiful Thing,1996,,0,0,3.9,5,,,115640,10938,TT0115640,theBeautifulThing
1047,"Long Kiss Goodnight, The (1996)",Action|Drama|Thriller,"Long Kiss Goodnight, The",1996,,0,0,3.342592593,54,,,116908,11412,TT0116908,"theLongKissGoodnight,The"
1049,"Ghost and the Darkness, The (1996)",Action|Adventure,"Ghost and the Darkness, The",1996,,0,0,3.439393939,33,,,116409,10586,TT0116409,"theGhostandtheDarkness,The"
1050,Looking for Richard (1996),Documentary|Drama,Looking for Richard,1996,,0,0,3.75,10,,,116913,42314,TT0116913,theLookingforRichard
1051,Trees Lounge (1996),Drama,Trees Lounge,1996,,0,0,3.416666667,6,,,117958,27845,TT0117958,theTreesLounge
1053,Normal Life (1996),Crime|Drama|Romance,Normal Life,1996,,0,0,3,1,,,117202,23223,TT0117202,theNormalLife
1054,Get on the Bus (1996),Drama,Get on the Bus,1996,,0,0,3.625,8,,,116404,49471,TT0116404,theGetontheBus
1056,Jude (1996),Drama,Jude,1996,,0,0,3.5,7,,,116722,25147,TT0116722,theJude
1057,Everyone Says I Love You (1996),Comedy|Musical|Romance,Everyone Says I Love You,1996,,0,1,3.7,15,,,116242,9716,TT0116242,theEveryoneSaysILoveYou
1058,Bitter Sugar (Azúcar amarga) (1996),Drama,Bitter Sugar (Azúcar amarga),1996,,0,0,4,1,,,115600,43777,TT0115600,theBitterSugar(Azúcaramarga)
1059,William Shakespeare's Romeo + Juliet (1996),Drama|Romance,William Shakespeare's Romeo + Juliet,1996,,0,0,3.541666667,48,,,117509,454,TT0117509,theWilliamShakespeare'sRomeo+Juliet
1060,Swingers (1996),Comedy|Drama,Swingers,1996,,0,0,3.727272727,44,,,117802,10218,TT0117802,theSwingers
1061,Sleepers (1996),Thriller,Sleepers,1996,,1,0,3.738095238,42,,,117665,819,TT0117665,theSleepers
1063,Johns (1996),Drama,Johns,1996,,0,0,2.5,2,,,116714,56830,TT0116714,theJohns
1064,Aladdin and the King of Thieves (1996),Animation|Children|Comedy|Fantasy|Musical|Romance,Aladdin and the King of Thieves,1996,,0,0,3.25,14,,,115491,11238,TT0115491,theAladdinandtheKingofThieves
1066,Shall We Dance (1937),Comedy|Musical|Romance,Shall We Dance,1937,,1,0,4.357142857,7,,,29546,31530,TT0029546,theShallWeDance
1067,"Damsel in Distress, A (1937)",Comedy|Musical|Romance,"Damsel in Distress, A",1937,,0,0,4,1,,,28757,66473,TT0028757,"theDamselinDistress,A"
1068,Crossfire (1947),Crime|Film-Noir,Crossfire,1947,,3,0,4,3,,,39286,28120,TT0039286,theCrossfire
1069,"Murder, My Sweet (1944)",Crime|Film-Noir|Thriller,"Murder, My Sweet",1944,,0,0,3.9,5,,,37101,1834,TT0037101,"theMurder,MySweet"
1070,Macao (1952),Adventure,Macao,1952,,0,0,3.5,1,,,44863,26282,TT0044863,theMacao
1071,For the Moment (1994),Romance|War,For the Moment,1994,,0,0,3,1,,,109823,37218,TT0109823,theFortheMoment
1073,Willy Wonka & the Chocolate Factory (1971),Children|Comedy|Fantasy|Musical,Willy Wonka & the Chocolate Factory,1971,,0,0,3.786764706,136,,,67992,252,TT0067992,theWillyWonka&theChocolateFactory
1076,"Innocents, The (1961)",Drama|Horror|Thriller,"Innocents, The",1961,,0,0,3.333333333,3,,,55018,16372,TT0055018,"theInnocents,The"
1077,Sleeper (1973),Comedy|Sci-Fi,Sleeper,1973,,0,0,3.842105263,38,,,70707,11561,TT0070707,theSleeper
1078,Bananas (1971),Comedy|War,Bananas,1971,,0,0,3.857142857,14,,,66808,11302,TT0066808,theBananas
1079,"Fish Called Wanda, A (1988)",Comedy|Crime,"Fish Called Wanda, A",1988,,0,1,3.946078431,102,,,95159,623,TT0095159,"theFishCalledWanda,A"
1080,Monty Python's Life of Brian (1979),Comedy,Monty Python's Life of Brian,1979,,0,0,3.810679612,103,,,79470,583,TT0079470,theMontyPython'sLifeofBrian
1081,Victor/Victoria (1982),Comedy|Musical|Romance,Victor/Victoria,1982,,4,1,3.625,20,,,84865,12614,TT0084865,theVictor/Victoria
1082,"Candidate, The (1972)",Drama,"Candidate, The",1972,,0,0,3.633333333,15,,,68334,21711,TT0068334,"theCandidate,The"
1083,"Great Race, The (1965)",Comedy|Musical,"Great Race, The",1965,,0,1,3.333333333,6,,,59243,11575,TT0059243,"theGreatRace,The"
1084,Bonnie and Clyde (1967),Crime|Drama,Bonnie and Clyde,1967,,5,0,3.966666667,45,,,61418,475,TT0061418,theBonnieandClyde
1085,"Old Man and the Sea, The (1958)",Adventure|Drama,"Old Man and the Sea, The",1958,,0,0,3.666666667,6,,,52027,11331,TT0052027,"theOldManandtheSea,The"
1086,Dial M for Murder (1954),Crime|Mystery|Thriller,Dial M for Murder,1954,,0,0,4.053571429,28,,,46912,521,TT0046912,theDialMforMurder
1087,Madame Butterfly (1995),Musical,Madame Butterfly,1995,,0,0,4.5,2,,,113731,21202,TT0113731,theMadameButterfly
1088,Dirty Dancing (1987),Drama|Musical|Romance,Dirty Dancing,1987,,1,1,3.419642857,56,,,92890,88,TT0092890,theDirtyDancing
1089,Reservoir Dogs (1992),Crime|Mystery|Thriller,Reservoir Dogs,1992,,0,0,4.110687023,131,,,105236,500,TT0105236,theReservoirDogs
1090,Platoon (1986),Drama|War,Platoon,1986,,6,1,3.915662651,83,,,91763,792,TT0091763,thePlatoon
1091,Weekend at Bernie's (1989),Comedy,Weekend at Bernie's,1989,,0,0,3.134615385,26,,,98627,8491,TT0098627,theWeekendatBernie's
1092,Basic Instinct (1992),Crime|Mystery|Thriller,Basic Instinct,1992,,2,0,3.275510204,49,,,103772,402,TT0103772,theBasicInstinct
1093,"Doors, The (1991)",Drama,"Doors, The",1991,,0,0,3.171875,32,,,101761,10537,TT0101761,"theDoors,The"
1094,"Crying Game, The (1992)",Drama|Romance|Thriller,"Crying Game, The",1992,,0,1,3.828125,64,,,104036,11386,TT0104036,"theCryingGame,The"
1095,Glengarry Glen Ross (1992),Drama,Glengarry Glen Ross,1992,,0,0,4.053571429,28,,,104348,9504,TT0104348,theGlengarryGlenRoss
1096,Sophie's Choice (1982),Drama,Sophie's Choice,1982,,4,1,4.03125,16,,,84707,15764,TT0084707,theSophie'sChoice
1097,E.T. the Extra-Terrestrial (1982),Children|Drama|Sci-Fi,E.T. the Extra-Terrestrial,1982,,9,0,3.820512821,156,,,83866,601,TT0083866,theE.T.theExtra-Terrestrial
1099,"Christmas Carol, A (1938)",Children|Drama|Fantasy,"Christmas Carol, A",1938,,0,0,3.8125,8,,,29992,25842,TT0029992,"theChristmasCarol,A"
1100,Days of Thunder (1990),Action|Drama|Romance,Days of Thunder,1990,,1,0,2.724137931,29,,,99371,2119,TT0099371,theDaysofThunder
1101,Top Gun (1986),Action|Romance,Top Gun,1986,,4,0,3.425,100,,,92099,744,TT0092099,theTopGun
1103,Rebel Without a Cause (1955),Drama,Rebel Without a Cause,1955,,1,0,4.055555556,27,,,48545,221,TT0048545,theRebelWithoutaCause
1104,"Streetcar Named Desire, A (1951)",Drama,"Streetcar Named Desire, A",1951,,0,2,4.171875,32,,,44081,702,TT0044081,"theStreetcarNamedDesire,A"
1105,Children of the Corn IV: The Gathering (1996),Horror,Children of the Corn IV: The Gathering,1996,,0,0,3.333333333,6,,,115885,25750,TT0115885,theChildrenoftheCornIV:TheGathering
1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),Documentary,Microcosmos (Microcosmos: Le peuple de l'herbe),1996,,0,0,4,11,,,117040,9305,TT0117040,theMicrocosmos(Microcosmos:Lepeupledel'herbe)
1112,Palookaville (1996),Action|Comedy|Drama,Palookaville,1996,,0,0,3.5,4,,,117284,37616,TT0117284,thePalookaville
1113,"Associate, The (1996)",Comedy,"Associate, The",1996,,0,0,3.571428571,7,,,115580,11112,TT0115580,"theAssociate,The"
1114,"Funeral, The (1996)",Crime|Drama,"Funeral, The",1996,,0,0,3.4,5,,,116378,21612,TT0116378,"theFuneral,The"
1116,"Single Girl, A (Fille seule, La) (1995)",Drama,"Single Girl, A (Fille seule, La)",1995,,0,0,2.5,1,,,113057,102461,TT0113057,"theSingleGirl,A(Filleseule,La)"
1117,"Eighth Day, The (Huitième jour, Le) (1996)",Drama,"Eighth Day, The (Huitième jour, Le)",1996,,0,0,3,1,,,116581,36998,TT0116581,"theEighthDay,The(Huitièmejour,Le)"
1119,Drunks (1995),Drama,Drunks,1995,,0,0,4,1,,,112907,116844,TT0112907,theDrunks
1120,"People vs. Larry Flynt, The (1996)",Comedy|Drama,"People vs. Larry Flynt, The",1996,,0,1,3.780487805,41,,,117318,1630,TT0117318,"thePeoplevs.LarryFlynt,The"
1121,Glory Daze (1995),Drama,Glory Daze,1995,,0,0,4,1,,,116422,26626,TT0116422,theGloryDaze
1123,"Perfect Candidate, A (1996)",Documentary,"Perfect Candidate, A",1996,,0,0,4,3,,,117320,124837,TT0117320,"thePerfectCandidate,A"
